Name,Email,Phone,Year,Dept
Student 17636,student17636@example.com,9939611434,2,ME
Student 17637,student17637@example.com,9460088879,3,CE
Student 17638,student17638@example.com,9830945961,2,CE
Student 17639,student17639@example.com,9111276424,3,EE
Student 17640,student17640@example.com,9964675597,5,EE
Student 17641,student17641@example.com,9408654925,4,CE
Student 17642,student17642@example.com,9231423660,2,CE
Student 17643,student17643@example.com,9202094684,4,CS
Student 17644,student17644@example.com,9823109244,5,CE
Student 17645,student17645@example.com,9660996005,3,CS
Student 17646,student17646@example.com,9644292024,2,CE
Student 17647,student17647@example.com,9574595950,5,ME
Student 17648,student17648@example.com,9360246495,4,CE
Student 17649,student17649@example.com,9704098144,1,ME
Student 17650,student17650@example.com,9293112585,3,CE
Student 17651,student17651@example.com,9759997808,4,EE
Student 17652,student17652@example.com,9407565202,4,ME
Student 17653,student17653@example.com,9271297293,3,CE
Student 17654,student17654@example.com,9798697328,3,EE
Student 17655,student17655@example.com,9299672723,1,EE
Student 17656,student17656@example.com,9814949361,5,CS
Student 17657,student17657@example.com,9576248374,4,CS
Student 17658,student17658@example.com,9261761278,4,ME
Student 17659,student17659@example.com,9978020952,3,CE
Student 17660,student17660@example.com,9343272995,3,CS
Student 17661,student17661@example.com,9723865051,4,ME
Student 17662,student17662@example.com,9380387441,1,EE
Student 17663,student17663@example.com,9400417993,1,CE
Student 17664,student17664@example.com,9881459935,5,CS
Student 17665,student17665@example.com,9588884482,4,ME
Student 17666,student17666@example.com,9492810675,4,CS
Student 17667,student17667@example.com,9779635695,3,EE
Student 17668,student17668@example.com,9142016301,5,ME
Student 17669,student17669@example.com,9781297631,4,ME
Student 17670,student17670@example.com,9548908236,5,CE
Student 17671,student17671@example.com,9427036078,5,CS
Student 17672,student17672@example.com,9221653790,4,CS
Student 17673,student17673@example.com,9687335203,1,CE
Student 17674,student17674@example.com,9413775814,4,CS
Student 17675,student17675@example.com,9707538403,5,CE
Student 17676,student17676@example.com,9941455986,3,CS
Student 17677,student17677@example.com,9812225766,3,ME
Student 17678,student17678@example.com,9457089097,2,CE
Student 17679,student17679@example.com,9240535972,1,EE
Student 17680,student17680@example.com,9925812653,2,CE
Student 17681,student17681@example.com,9330744784,3,CS
Student 17682,student17682@example.com,9264779269,4,CE
Student 17683,student17683@example.com,9687689533,5,ME
Student 17684,student17684@example.com,9874618600,4,ME
Student 17685,student17685@example.com,9264456643,2,ME
Student 17686,student17686@example.com,9347299366,4,EE
Student 17687,student17687@example.com,9738081419,5,CS
Student 17688,student17688@example.com,9962171479,2,CE
Student 17689,student17689@example.com,9439881080,2,CE
Student 17690,student17690@example.com,9277992325,4,ME
Student 17691,student17691@example.com,9433117998,3,EE
Student 17692,student17692@example.com,9777161570,2,CE
Student 17693,student17693@example.com,9422566334,1,EE
Student 17694,student17694@example.com,9704693126,4,EE
Student 17695,student17695@example.com,9362484514,3,EE
Student 17696,student17696@example.com,9156488710,2,CS
Student 17697,student17697@example.com,9543214823,2,ME
Student 17698,student17698@example.com,9485313715,2,CS
Student 17699,student17699@example.com,9579319301,2,CE
Student 17700,student17700@example.com,9116608881,5,ME
Student 17701,student17701@example.com,9142251052,3,CS
Student 17702,student17702@example.com,9450902733,2,EE
Student 17703,student17703@example.com,9725250804,4,CE
Student 17704,student17704@example.com,9245450147,2,CS
Student 17705,student17705@example.com,9181178281,1,ME
Student 17706,student17706@example.com,9580926713,4,EE
Student 17707,student17707@example.com,9462208070,1,EE
Student 17708,student17708@example.com,9556076308,5,EE
Student 17709,student17709@example.com,9763544654,1,CE
Student 17710,student17710@example.com,9834223817,4,CS
Student 17711,student17711@example.com,9581070649,3,ME
Student 17712,student17712@example.com,9185496402,1,CS
Student 17713,student17713@example.com,9178870855,3,CE
Student 17714,student17714@example.com,9100728658,2,EE
Student 17715,student17715@example.com,9814567730,2,EE
Student 17716,student17716@example.com,9493616814,4,ME
Student 17717,student17717@example.com,9920890478,4,CS
Student 17718,student17718@example.com,9580964792,4,EE
Student 17719,student17719@example.com,9292759083,2,CE
Student 17720,student17720@example.com,9174135313,2,CS
Student 17721,student17721@example.com,9185970460,3,CS
Student 17722,student17722@example.com,9779205198,5,EE
Student 17723,student17723@example.com,9483172484,3,CE
Student 17724,student17724@example.com,9383585101,5,CS
Student 17725,student17725@example.com,9695674101,3,EE
Student 17726,student17726@example.com,9147263051,5,ME
Student 17727,student17727@example.com,9214707168,2,CE
Student 17728,student17728@example.com,9665893393,4,CE
Student 17729,student17729@example.com,9522849923,4,CE
Student 17730,student17730@example.com,9283255797,4,CS
Student 17731,student17731@example.com,9904241612,4,ME
Student 17732,student17732@example.com,9396204039,5,CS
Student 17733,student17733@example.com,9903588872,5,EE
Student 17734,student17734@example.com,9856758514,2,CS
Student 17735,student17735@example.com,9187768466,4,CS
Student 17736,student17736@example.com,9143705686,5,EE
Student 17737,student17737@example.com,9192251073,5,CS
Student 17738,student17738@example.com,9307811624,1,EE
Student 17739,student17739@example.com,9859986011,1,CE
Student 17740,student17740@example.com,9725895339,3,CS
Student 17741,student17741@example.com,9943673910,5,CE
Student 17742,student17742@example.com,9115601651,5,EE
Student 17743,student17743@example.com,9681817716,1,CS
Student 17744,student17744@example.com,9261075178,5,CE
Student 17745,student17745@example.com,9264258741,2,CE
Student 17746,student17746@example.com,9127047975,1,EE
Student 17747,student17747@example.com,9810129318,3,CS
Student 17748,student17748@example.com,9902655074,3,ME
Student 17749,student17749@example.com,9620260376,3,ME
Student 17750,student17750@example.com,9375456029,1,EE
Student 17751,student17751@example.com,9942326072,1,CE
Student 17752,student17752@example.com,9545134596,4,CS
Student 17753,student17753@example.com,9805000010,1,EE
Student 17754,student17754@example.com,9275449396,2,CE
Student 17755,student17755@example.com,9574525751,4,CS
Student 17756,student17756@example.com,9464552062,3,ME
Student 17757,student17757@example.com,9803652712,4,CS
Student 17758,student17758@example.com,9223653535,5,CS
Student 17759,student17759@example.com,9558559405,4,CS
Student 17760,student17760@example.com,9279642241,5,CS
Student 17761,student17761@example.com,9365353562,3,CE
Student 17762,student17762@example.com,9652363473,4,CS
Student 17763,student17763@example.com,9343612136,5,EE
Student 17764,student17764@example.com,9635619311,5,CS
Student 17765,student17765@example.com,9100388302,3,ME
Student 17766,student17766@example.com,9411370271,1,EE
Student 17767,student17767@example.com,9983101112,3,CS
Student 17768,student17768@example.com,9543002515,5,CE
Student 17769,student17769@example.com,9860998526,4,CS
Student 17770,student17770@example.com,9458666964,1,CS
Student 17771,student17771@example.com,9938091461,2,CS
Student 17772,student17772@example.com,9468331419,3,ME
Student 17773,student17773@example.com,9751504135,3,ME
Student 17774,student17774@example.com,9829752652,4,CS
Student 17775,student17775@example.com,9896695748,3,CE
Student 17776,student17776@example.com,9574970331,5,CE
Student 17777,student17777@example.com,9532976455,2,CE
Student 17778,student17778@example.com,9693787737,5,CS
Student 17779,student17779@example.com,9604552732,5,EE
Student 17780,student17780@example.com,9566851567,4,CS
Student 17781,student17781@example.com,9341566335,1,EE
Student 17782,student17782@example.com,9347472548,1,CS
Student 17783,student17783@example.com,9752302688,3,CS
Student 17784,student17784@example.com,9678049626,5,CS
Student 17785,student17785@example.com,9501497650,1,CS
Student 17786,student17786@example.com,9863608101,3,CS
Student 17787,student17787@example.com,9986524670,3,ME
Student 17788,student17788@example.com,9627469535,3,ME
Student 17789,student17789@example.com,9512109062,3,EE
Student 17790,student17790@example.com,9709542570,1,CS
Student 17791,student17791@example.com,9736044607,4,EE
Student 17792,student17792@example.com,9321048459,4,EE
Student 17793,student17793@example.com,9730056662,4,ME
Student 17794,student17794@example.com,9567091582,5,ME
Student 17795,student17795@example.com,9929042221,4,CS
Student 17796,student17796@example.com,9643689441,5,CE
Student 17797,student17797@example.com,9734912286,4,CE
Student 17798,student17798@example.com,9524097008,1,ME
Student 17799,student17799@example.com,9529001962,3,ME
Student 17800,student17800@example.com,9368775999,3,CS
Student 17801,student17801@example.com,9666353552,4,EE
Student 17802,student17802@example.com,9702607381,5,ME
Student 17803,student17803@example.com,9761867819,3,CE
Student 17804,student17804@example.com,9148770451,1,EE
Student 17805,student17805@example.com,9563079196,3,CS
Student 17806,student17806@example.com,9930176923,2,CS
Student 17807,student17807@example.com,9933633408,1,EE
Student 17808,student17808@example.com,9363376385,5,EE
Student 17809,student17809@example.com,9882088088,2,CS
Student 17810,student17810@example.com,9891957119,4,CE
Student 17811,student17811@example.com,9301406190,1,CS
Student 17812,student17812@example.com,9922586081,2,CS
Student 17813,student17813@example.com,9710556828,4,CS
Student 17814,student17814@example.com,9206163431,5,EE
Student 17815,student17815@example.com,9438073710,4,CS
Student 17816,student17816@example.com,9108378025,1,ME
Student 17817,student17817@example.com,9350703676,1,ME
Student 17818,student17818@example.com,9239334287,5,EE
Student 17819,student17819@example.com,9450593939,2,ME
Student 17820,student17820@example.com,9163190721,2,EE
Student 17821,student17821@example.com,9444371159,4,EE
Student 17822,student17822@example.com,9459623216,5,EE
Student 17823,student17823@example.com,9440453835,4,CE
Student 17824,student17824@example.com,9371778399,4,CE
Student 17825,student17825@example.com,9420218038,2,CE
Student 17826,student17826@example.com,9409194210,4,EE
Student 17827,student17827@example.com,9550269166,2,CE
Student 17828,student17828@example.com,9544075574,2,CS
Student 17829,student17829@example.com,9907068428,1,ME
Student 17830,student17830@example.com,9385112827,1,EE
Student 17831,student17831@example.com,9450778659,5,CS
Student 17832,student17832@example.com,9349638775,3,ME
Student 17833,student17833@example.com,9630569656,5,CE
Student 17834,student17834@example.com,9397253213,5,EE
Student 17835,student17835@example.com,9689222795,2,EE
Student 17836,student17836@example.com,9222857059,4,CE
Student 17837,student17837@example.com,9621790974,1,CE
Student 17838,student17838@example.com,9720037714,5,ME
Student 17839,student17839@example.com,9575084721,1,ME
Student 17840,student17840@example.com,9818316265,1,EE
Student 17841,student17841@example.com,9918102948,4,CE
Student 17842,student17842@example.com,9331601402,3,ME
Student 17843,student17843@example.com,9697766849,2,EE
Student 17844,student17844@example.com,9491839391,4,CS
Student 17845,student17845@example.com,9692691849,2,CE
Student 17846,student17846@example.com,9362993023,2,CE
Student 17847,student17847@example.com,9729541246,1,ME
Student 17848,student17848@example.com,9899522050,2,CS
Student 17849,student17849@example.com,9594854169,2,ME
Student 17850,student17850@example.com,9928262817,1,ME
Student 17851,student17851@example.com,9433943051,4,ME
Student 17852,student17852@example.com,9853327326,1,EE
Student 17853,student17853@example.com,9114265884,5,CS
Student 17854,student17854@example.com,9679441883,4,CE
Student 17855,student17855@example.com,9426944343,4,CS
Student 17856,student17856@example.com,9587360915,4,CE
Student 17857,student17857@example.com,9949430661,1,ME
Student 17858,student17858@example.com,9149588941,1,EE
Student 17859,student17859@example.com,9266084684,4,EE
Student 17860,student17860@example.com,9183774385,5,CS
Student 17861,student17861@example.com,9735602679,5,ME
Student 17862,student17862@example.com,9575385322,5,EE
Student 17863,student17863@example.com,9639680158,4,EE
Student 17864,student17864@example.com,9503603728,4,EE
Student 17865,student17865@example.com,9506517542,5,CS
Student 17866,student17866@example.com,9988737797,1,CE
Student 17867,student17867@example.com,9184165048,2,CE
Student 17868,student17868@example.com,9843380109,5,CS
Student 17869,student17869@example.com,9217668406,4,CE
Student 17870,student17870@example.com,9102598011,4,CS
Student 17871,student17871@example.com,9494328607,4,CE
Student 17872,student17872@example.com,9238590752,3,CE
Student 17873,student17873@example.com,9356631443,3,CS
Student 17874,student17874@example.com,9293266337,3,EE
Student 17875,student17875@example.com,9949990762,5,EE
Student 17876,student17876@example.com,9731444395,2,EE
Student 17877,student17877@example.com,9747726814,5,ME
Student 17878,student17878@example.com,9500577928,1,EE
Student 17879,student17879@example.com,9242620521,5,CS
Student 17880,student17880@example.com,9467616365,1,ME
Student 17881,student17881@example.com,9562963312,4,EE
Student 17882,student17882@example.com,9409103294,2,CS
Student 17883,student17883@example.com,9994432745,3,CS
Student 17884,student17884@example.com,9687574377,3,CE
Student 17885,student17885@example.com,9153393985,5,CS
Student 17886,student17886@example.com,9136459418,3,CS
Student 17887,student17887@example.com,9178799352,1,ME
Student 17888,student17888@example.com,9803298932,1,ME
Student 17889,student17889@example.com,9921327775,5,CE
Student 17890,student17890@example.com,9395659737,3,ME
Student 17891,student17891@example.com,9822079458,4,EE
Student 17892,student17892@example.com,9244236179,3,EE
Student 17893,student17893@example.com,9587170125,4,CS
Student 17894,student17894@example.com,9357103548,1,CS
Student 17895,student17895@example.com,9273972731,1,ME
Student 17896,student17896@example.com,9470529826,3,CE
Student 17897,student17897@example.com,9937859559,5,CS
Student 17898,student17898@example.com,9639926918,4,ME
Student 17899,student17899@example.com,9463450281,4,CS
Student 17900,student17900@example.com,9600273005,2,CE
Student 17901,student17901@example.com,9359310300,1,ME
Student 17902,student17902@example.com,9495330180,1,EE
Student 17903,student17903@example.com,9737349788,4,CS
Student 17904,student17904@example.com,9469276566,2,EE
Student 17905,student17905@example.com,9288266956,4,CE
Student 17906,student17906@example.com,9850033008,5,ME
Student 17907,student17907@example.com,9878128325,5,ME
Student 17908,student17908@example.com,9327487252,4,CE
Student 17909,student17909@example.com,9388757926,5,ME
Student 17910,student17910@example.com,9146302886,3,CS
Student 17911,student17911@example.com,9430563462,1,EE
Student 17912,student17912@example.com,9260909393,1,ME
Student 17913,student17913@example.com,9869053746,2,EE
Student 17914,student17914@example.com,9881421353,2,CE
Student 17915,student17915@example.com,9412806586,1,CS
Student 17916,student17916@example.com,9187080847,4,CS
Student 17917,student17917@example.com,9970965092,4,CS
Student 17918,student17918@example.com,9307041926,4,CE
Student 17919,student17919@example.com,9372434908,3,EE
Student 17920,student17920@example.com,9240121295,3,EE
Student 17921,student17921@example.com,9106683496,2,ME
Student 17922,student17922@example.com,9832389665,4,CS
Student 17923,student17923@example.com,9105864300,2,ME
Student 17924,student17924@example.com,9690547985,3,ME
Student 17925,student17925@example.com,9376006090,2,CE
Student 17926,student17926@example.com,9517606588,3,CS
Student 17927,student17927@example.com,9776877590,2,CS
Student 17928,student17928@example.com,9989426528,4,ME
Student 17929,student17929@example.com,9418016197,3,ME
Student 17930,student17930@example.com,9560528581,1,EE
Student 17931,student17931@example.com,9142037960,4,EE
Student 17932,student17932@example.com,9347508339,3,ME
Student 17933,student17933@example.com,9138925406,2,ME
Student 17934,student17934@example.com,9775205482,5,CS
Student 17935,student17935@example.com,9342044554,2,CE
Student 17936,student17936@example.com,9266472614,2,ME
Student 17937,student17937@example.com,9508022922,4,EE
Student 17938,student17938@example.com,9444123984,2,CE
Student 17939,student17939@example.com,9275586608,4,CS
Student 17940,student17940@example.com,9695782616,2,CE
Student 17941,student17941@example.com,9525791663,1,CS
Student 17942,student17942@example.com,9437006468,5,CE
Student 17943,student17943@example.com,9756377440,3,EE
Student 17944,student17944@example.com,9715716300,2,CE
Student 17945,student17945@example.com,9816344067,2,CE
Student 17946,student17946@example.com,9303850685,4,ME
Student 17947,student17947@example.com,9908485648,3,CE
Student 17948,student17948@example.com,9442833918,4,EE
Student 17949,student17949@example.com,9205937207,3,CE
Student 17950,student17950@example.com,9642861610,3,CE
Student 17951,student17951@example.com,9657346649,2,EE
Student 17952,student17952@example.com,9890615911,4,CS
Student 17953,student17953@example.com,9277528068,3,EE
Student 17954,student17954@example.com,9306948309,1,ME
Student 17955,student17955@example.com,9238789054,5,ME
Student 17956,student17956@example.com,9500747535,1,CE
Student 17957,student17957@example.com,9587574901,2,EE
Student 17958,student17958@example.com,9338389033,1,CS
Student 17959,student17959@example.com,9319549098,4,ME
Student 17960,student17960@example.com,9942465936,4,CE
Student 17961,student17961@example.com,9205861407,2,ME
Student 17962,student17962@example.com,9534406349,5,ME
Student 17963,student17963@example.com,9229735933,3,EE
Student 17964,student17964@example.com,9595137498,5,EE
Student 17965,student17965@example.com,9929580686,2,CE
Student 17966,student17966@example.com,9399737702,4,ME
Student 17967,student17967@example.com,9439821005,5,CE
Student 17968,student17968@example.com,9857361125,4,EE
Student 17969,student17969@example.com,9371981743,1,EE
Student 17970,student17970@example.com,9199364608,3,EE
Student 17971,student17971@example.com,9774523579,3,CS
Student 17972,student17972@example.com,9296369233,5,EE
Student 17973,student17973@example.com,9955996183,4,CS
Student 17974,student17974@example.com,9961631572,4,ME
Student 17975,student17975@example.com,9266346299,5,ME
Student 17976,student17976@example.com,9771384765,1,EE
Student 17977,student17977@example.com,9883581921,4,CS
Student 17978,student17978@example.com,9668082109,4,CE
Student 17979,student17979@example.com,9962816793,4,CS
Student 17980,student17980@example.com,9516734516,5,CE
Student 17981,student17981@example.com,9822589791,2,CE
Student 17982,student17982@example.com,9979766917,2,CE
Student 17983,student17983@example.com,9752690463,5,ME
Student 17984,student17984@example.com,9599628797,1,CE
Student 17985,student17985@example.com,9647103581,5,CE
Student 17986,student17986@example.com,9514507322,2,CE
Student 17987,student17987@example.com,9798229521,2,EE
Student 17988,student17988@example.com,9876332779,4,CE
Student 17989,student17989@example.com,9337066282,2,ME
Student 17990,student17990@example.com,9772354358,2,CS
Student 17991,student17991@example.com,9431262375,5,CE
Student 17992,student17992@example.com,9511236562,2,EE
Student 17993,student17993@example.com,9723531749,2,EE
Student 17994,student17994@example.com,9316462692,5,CS
Student 17995,student17995@example.com,9498846747,5,EE
Student 17996,student17996@example.com,9194710530,4,CE
Student 17997,student17997@example.com,9830015185,1,CE
Student 17998,student17998@example.com,9302059441,5,CS
Student 17999,student17999@example.com,9318514406,2,ME
Student 18000,student18000@example.com,9683003059,4,EE
Student 18001,student18001@example.com,9821478534,3,CE
Student 18002,student18002@example.com,9690500015,2,CE
Student 18003,student18003@example.com,9967396751,1,ME
Student 18004,student18004@example.com,9915164273,4,EE
Student 18005,student18005@example.com,9965323340,3,CE
Student 18006,student18006@example.com,9747966655,4,CS
Student 18007,student18007@example.com,9993891584,3,CE
Student 18008,student18008@example.com,9938888472,2,ME
Student 18009,student18009@example.com,9504264941,1,ME
Student 18010,student18010@example.com,9470490742,4,EE
Student 18011,student18011@example.com,9909511439,1,EE
Student 18012,student18012@example.com,9893183487,4,CE
Student 18013,student18013@example.com,9361392047,4,ME
Student 18014,student18014@example.com,9850463302,3,CE
Student 18015,student18015@example.com,9813066095,4,EE
Student 18016,student18016@example.com,9361962175,2,EE
Student 18017,student18017@example.com,9639524246,3,EE
Student 18018,student18018@example.com,9356725640,5,ME
Student 18019,student18019@example.com,9931074662,3,CE
Student 18020,student18020@example.com,9330642994,3,CE
Student 18021,student18021@example.com,9880933691,5,ME
Student 18022,student18022@example.com,9416352905,4,CS
Student 18023,student18023@example.com,9237419768,1,CE
Student 18024,student18024@example.com,9827966317,2,CS
Student 18025,student18025@example.com,9689992936,1,CE
Student 18026,student18026@example.com,9211317866,3,ME
Student 18027,student18027@example.com,9530346002,4,CE
Student 18028,student18028@example.com,9499160825,1,CS
Student 18029,student18029@example.com,9729190482,4,EE
Student 18030,student18030@example.com,9524029112,5,EE
Student 18031,student18031@example.com,9530363656,1,EE
Student 18032,student18032@example.com,9599284991,4,EE
Student 18033,student18033@example.com,9693909563,4,CS
Student 18034,student18034@example.com,9403508277,5,ME
Student 18035,student18035@example.com,9711740742,2,CS
Student 18036,student18036@example.com,9151363069,5,EE
Student 18037,student18037@example.com,9811919980,2,ME
Student 18038,student18038@example.com,9323531857,5,EE
Student 18039,student18039@example.com,9174659670,5,ME
Student 18040,student18040@example.com,9116633538,5,CE
Student 18041,student18041@example.com,9580846026,4,CS
Student 18042,student18042@example.com,9476208487,5,EE
Student 18043,student18043@example.com,9816042831,5,CE
Student 18044,student18044@example.com,9923829903,2,ME
Student 18045,student18045@example.com,9559015403,1,CS
Student 18046,student18046@example.com,9578783744,2,EE
Student 18047,student18047@example.com,9817614156,3,CE
Student 18048,student18048@example.com,9657552835,5,CS
Student 18049,student18049@example.com,9722413361,4,CS
Student 18050,student18050@example.com,9207948238,1,EE
Student 18051,student18051@example.com,9930594166,1,CS
Student 18052,student18052@example.com,9958990738,4,CE
Student 18053,student18053@example.com,9224983797,1,CE
Student 18054,student18054@example.com,9595837231,4,EE
Student 18055,student18055@example.com,9842033647,1,ME
Student 18056,student18056@example.com,9905661413,4,ME
Student 18057,student18057@example.com,9629651780,3,EE
Student 18058,student18058@example.com,9429607109,1,EE
Student 18059,student18059@example.com,9983380185,2,CE
Student 18060,student18060@example.com,9835487148,5,CE
Student 18061,student18061@example.com,9132012610,2,EE
Student 18062,student18062@example.com,9227480461,4,CE
Student 18063,student18063@example.com,9521645401,4,CE
Student 18064,student18064@example.com,9121277339,3,ME
Student 18065,student18065@example.com,9790017331,1,CE
Student 18066,student18066@example.com,9272470718,4,CE
Student 18067,student18067@example.com,9113966809,5,CE
Student 18068,student18068@example.com,9488969624,5,CS
Student 18069,student18069@example.com,9668343267,2,CE
Student 18070,student18070@example.com,9944679813,3,ME
Student 18071,student18071@example.com,9196006038,4,ME
Student 18072,student18072@example.com,9850685872,5,ME
Student 18073,student18073@example.com,9878095518,3,EE
Student 18074,student18074@example.com,9370568464,2,ME
Student 18075,student18075@example.com,9963724316,2,CE
Student 18076,student18076@example.com,9272241870,1,CE
Student 18077,student18077@example.com,9867583615,5,EE
Student 18078,student18078@example.com,9789838618,2,ME
Student 18079,student18079@example.com,9475539234,2,ME
Student 18080,student18080@example.com,9648761444,4,CE
Student 18081,student18081@example.com,9419585713,3,CS
Student 18082,student18082@example.com,9453593143,5,CS
Student 18083,student18083@example.com,9288522534,5,CS
Student 18084,student18084@example.com,9467891702,5,CS
Student 18085,student18085@example.com,9380130243,4,ME
Student 18086,student18086@example.com,9492822745,4,ME
Student 18087,student18087@example.com,9817848076,2,CS
Student 18088,student18088@example.com,9998098160,5,EE
Student 18089,student18089@example.com,9201100371,5,CE
Student 18090,student18090@example.com,9593348958,3,ME
Student 18091,student18091@example.com,9392271821,3,CE
Student 18092,student18092@example.com,9854323328,5,CS
Student 18093,student18093@example.com,9992322743,4,CS
Student 18094,student18094@example.com,9694973382,3,CE
Student 18095,student18095@example.com,9361388078,1,CE
Student 18096,student18096@example.com,9641594772,2,ME
Student 18097,student18097@example.com,9393399008,1,CE
Student 18098,student18098@example.com,9660643896,3,CE
Student 18099,student18099@example.com,9314485982,4,CE
Student 18100,student18100@example.com,9917273763,2,CE
Student 18101,student18101@example.com,9338855847,1,EE
Student 18102,student18102@example.com,9564677063,1,CS
Student 18103,student18103@example.com,9818233181,5,EE
Student 18104,student18104@example.com,9921029829,1,CE
Student 18105,student18105@example.com,9808681661,2,CS
Student 18106,student18106@example.com,9296077336,1,CS
Student 18107,student18107@example.com,9708204125,4,ME
Student 18108,student18108@example.com,9811613303,2,ME
Student 18109,student18109@example.com,9420159984,5,CE
Student 18110,student18110@example.com,9268368273,4,EE
Student 18111,student18111@example.com,9485822258,2,EE
Student 18112,student18112@example.com,9688009131,5,ME
Student 18113,student18113@example.com,9218395265,5,CS
Student 18114,student18114@example.com,9415110909,1,ME
Student 18115,student18115@example.com,9571240457,1,ME
Student 18116,student18116@example.com,9796247226,3,CS
Student 18117,student18117@example.com,9692479012,5,CE
Student 18118,student18118@example.com,9423273237,1,ME
Student 18119,student18119@example.com,9655292974,4,EE
Student 18120,student18120@example.com,9139980586,3,CS
Student 18121,student18121@example.com,9943983823,1,EE
Student 18122,student18122@example.com,9510155829,2,CS
Student 18123,student18123@example.com,9998594870,1,CE
Student 18124,student18124@example.com,9941812518,5,CE
Student 18125,student18125@example.com,9930086392,1,CE
Student 18126,student18126@example.com,9864709211,3,EE
Student 18127,student18127@example.com,9345409920,1,CE
Student 18128,student18128@example.com,9810529909,4,EE
Student 18129,student18129@example.com,9768835381,2,ME
Student 18130,student18130@example.com,9437905274,3,ME
Student 18131,student18131@example.com,9710152784,5,EE
Student 18132,student18132@example.com,9710797430,3,CS
Student 18133,student18133@example.com,9257383964,3,CS
Student 18134,student18134@example.com,9263966142,1,EE
Student 18135,student18135@example.com,9873403392,2,CS
Student 18136,student18136@example.com,9440013393,1,CE
Student 18137,student18137@example.com,9187084224,5,CE
Student 18138,student18138@example.com,9422892014,5,CS
Student 18139,student18139@example.com,9342558557,1,EE
Student 18140,student18140@example.com,9497059616,1,EE
Student 18141,student18141@example.com,9454943775,5,CE
Student 18142,student18142@example.com,9629706463,5,CE
Student 18143,student18143@example.com,9929402028,4,ME
Student 18144,student18144@example.com,9164097247,1,ME
Student 18145,student18145@example.com,9613535749,2,ME
Student 18146,student18146@example.com,9561434831,3,CE
Student 18147,student18147@example.com,9244498998,3,ME
Student 18148,student18148@example.com,9855643621,2,ME
Student 18149,student18149@example.com,9947217394,4,EE
Student 18150,student18150@example.com,9327440820,2,EE
Student 18151,student18151@example.com,9399098728,4,ME
Student 18152,student18152@example.com,9452431349,4,CS
Student 18153,student18153@example.com,9302496023,1,CE
Student 18154,student18154@example.com,9486597060,3,ME
Student 18155,student18155@example.com,9297014187,4,ME
Student 18156,student18156@example.com,9854644042,3,ME
Student 18157,student18157@example.com,9670593050,4,CS
Student 18158,student18158@example.com,9257417907,3,CS
Student 18159,student18159@example.com,9453520660,2,CE
Student 18160,student18160@example.com,9961023501,2,ME
Student 18161,student18161@example.com,9303695166,1,EE
Student 18162,student18162@example.com,9278695438,1,EE
Student 18163,student18163@example.com,9245716199,5,CS
Student 18164,student18164@example.com,9680975827,2,EE
Student 18165,student18165@example.com,9107823448,2,ME
Student 18166,student18166@example.com,9118344709,2,CS
Student 18167,student18167@example.com,9715186729,2,ME
Student 18168,student18168@example.com,9669541997,3,CS
Student 18169,student18169@example.com,9176534334,5,CE
Student 18170,student18170@example.com,9340888234,3,CE
Student 18171,student18171@example.com,9228956636,2,CS
Student 18172,student18172@example.com,9906664220,3,CS
Student 18173,student18173@example.com,9411671634,3,EE
Student 18174,student18174@example.com,9248948714,2,CS
Student 18175,student18175@example.com,9532775593,5,CS
Student 18176,student18176@example.com,9953061894,2,CS
Student 18177,student18177@example.com,9219472752,2,ME
Student 18178,student18178@example.com,9571623307,5,CS
Student 18179,student18179@example.com,9393434734,5,EE
Student 18180,student18180@example.com,9966100007,4,CS
Student 18181,student18181@example.com,9115097034,3,ME
Student 18182,student18182@example.com,9999742786,5,CS
Student 18183,student18183@example.com,9972084821,2,ME
Student 18184,student18184@example.com,9867098996,2,EE
Student 18185,student18185@example.com,9877548089,1,CE
Student 18186,student18186@example.com,9747924811,5,CS
Student 18187,student18187@example.com,9486509159,1,EE
Student 18188,student18188@example.com,9947502969,4,CE
Student 18189,student18189@example.com,9787631467,1,CS
Student 18190,student18190@example.com,9350247971,2,EE
Student 18191,student18191@example.com,9738726782,3,EE
Student 18192,student18192@example.com,9154193019,1,CS
Student 18193,student18193@example.com,9251204073,2,CE
Student 18194,student18194@example.com,9252971489,2,ME
Student 18195,student18195@example.com,9819711163,2,EE
Student 18196,student18196@example.com,9388036834,4,ME
Student 18197,student18197@example.com,9741891485,1,EE
Student 18198,student18198@example.com,9757369016,5,CE
Student 18199,student18199@example.com,9656434137,3,ME
Student 18200,student18200@example.com,9416734110,3,EE
Student 18201,student18201@example.com,9804152117,4,CS
Student 18202,student18202@example.com,9851214745,4,ME
Student 18203,student18203@example.com,9426002290,1,CE
Student 18204,student18204@example.com,9409578337,5,CE
Student 18205,student18205@example.com,9760346932,1,ME
Student 18206,student18206@example.com,9983183739,1,EE
Student 18207,student18207@example.com,9232451387,4,CS
Student 18208,student18208@example.com,9381464226,2,EE
Student 18209,student18209@example.com,9304267330,1,CS
Student 18210,student18210@example.com,9838133722,4,CS
Student 18211,student18211@example.com,9512564809,2,ME
Student 18212,student18212@example.com,9552727628,1,EE
Student 18213,student18213@example.com,9539604173,3,CE
Student 18214,student18214@example.com,9127656165,3,ME
Student 18215,student18215@example.com,9192978354,1,CS
Student 18216,student18216@example.com,9554287203,1,CE
Student 18217,student18217@example.com,9614211203,3,CE
